,index,caption,url,Visible,Subjective,Action,Story,Meta,Irrelevant,Other,When,How,Where,Comment
5507,2303,come see person today and bring your kids to try out some of the latest toys before you buy them !,https://6e58e2e225bb143c019e-e234a4d870c026b5f56b4446f6e62d64.ssl.cf1.rackcdn.com/10c4f28e-dcaa-4986-826c-ccbaab4e7128.jpg,0,0,0,1,0,0,0,0,0,0,False
5508,1614,touch screen gestures icon for tablet pc .,https://us.123rf.com/450wm/frbird/frbird1601/frbird160100009/49985702-touch-screen-gestures-icon-for-tablet-pc-simple-outlined-vector-icon-for-a-mobile-app-user-interface.jpg?ver=6,1,0,1,0,0,0,0,0,0,0,False
5509,4452,composer performs onstage during day of the festival .,https://media.gettyimages.com/photos/musician-james-bagshaw-of-temples-performs-onstage-during-day-2-of-picture-id484639573,1,0,1,0,1,0,0,1,1,0,False
5510,7606,deer in the frame free vector,https://c1.staticflickr.com/1/618/32352254292_ce60035d07_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5511,1024,a little girl with a red umbrella goes .,https://thumb1.shutterstock.com/display_pic_with_logo/723145/133707470/stock-photo-a-little-girl-with-a-red-umbrella-goes-no-gradients-133707470.jpg,1,0,0,0,0,0,0,0,0,0,False
5512,4104,"cartoon about fame - of course , it is difficult living your life in the public eye .",https://thumb1.shutterstock.com/display_pic_with_logo/1715233/697834234/stock-photo-cartoon-about-fame-of-course-it-is-difficult-living-your-life-in-the-public-eye-697834234.jpg,0,0,0,0,0,0,1,0,0,0,text
5513,719,operatic pop artist attends the royal world premiere held .,https://media.gettyimages.com/photos/katherine-jenkins-attends-the-royal-world-premiere-of-quantum-of-at-picture-id83484050,0,0,0,1,0,0,0,0,0,0,False
5514,6525,christmas lights in the city,https://c1.staticflickr.com/6/5607/31462551142_1969ab0208_o.jpg,1,0,0,0,1,0,1,0,1,0,text but relevant?
5515,6666,how to make a watermelon on a white plate,https://c1.staticflickr.com/6/5541/30884118186_4a3047c5ac_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5516,3530,a carousel on the south bank,http://l7.alamy.com/zooms/8d36fe85c7734689b41f900c8530b22e/a-carousel-on-the-south-bank-of-the-river-thames-in-london-fhy8n0.jpg,1,0,0,0,1,0,0,0,1,0,False
5517,2583,huts and lake under the snow in early march,http://l7.alamy.com/zooms/49ff5d3fae61494ebb9730907df2c70c/norway-vest-agder-county-sirdal-huts-and-lake-under-the-snow-in-early-cn57hn.jpg,1,0,0,0,1,0,0,1,0,0,False
5518,4006,female hiker on the mountain in winter wales uk,http://l7.alamy.com/zooms/4a5dc1215d9140b2b4c0f2d87cef6cf1/female-hiker-on-the-sugar-loaf-mountain-in-winter-wales-uk-bhtjm6.jpg,1,0,0,0,1,0,0,1,1,0,False
5519,3105,tv personality walks a high wire over river .,http://www.trbimg.com/img-1414858348/turbine/chi-wallenda13-20130623/768,1,0,1,0,1,0,0,0,1,0,False
5520,3213,actor and rhythm and blues artist speak onstage during awards,https://media.gettyimages.com/photos/olivia-harrison-and-singer-alicia-keys-speak-onstage-during-the-56th-picture-id465337671?s=612x612,1,0,1,0,1,0,0,1,1,0,False
5521,3664,the old green wood texture with natural patterns,http://c8.alamy.com/comp/ENG213/the-old-green-wood-texture-with-natural-patterns-ENG213.jpg,0,0,0,0,0,0,1,0,0,0,text
5522,293,a green sea turtle hovering over a reef is cleaned by a school of fish .,https://i.pinimg.com/736x/43/a0/37/43a037a37cbe430d9b45b4b32069fa09--car-wash-green-turtle.jpg,1,0,0,1,0,0,0,0,0,0,False
5523,850,one of chefs takes the order of a customer .,https://teamstorytelling.files.wordpress.com/2016/04/img_1432.jpg,1,0,1,0,0,0,0,0,0,0,False
5524,7389,a city in the ####s,https://c1.staticflickr.com/7/6065/6101018405_498f193fe3_o.jpg,1,0,0,1,1,0,0,1,1,0,False
5525,1636,good morning in the desert,https://www.nomadasaurus.com/wp-content/uploads/2017/06/Good-morning-in-the-Kazakh-desert..jpg,1,1,0,0,0,0,0,0,0,0,False
5526,1530,background of a white brick wall with green ivy royalty - free,https://media.istockphoto.com/photos/background-of-a-white-brick-wall-with-green-ivy-picture-id578803706,1,0,0,0,0,0,0,0,0,0,False
5527,3025,the girls taking a sneak peek of the wedding ceremony .,https://i.pinimg.com/736x/cf/83/00/cf8300b09963ee455b955765c87ffd0a--big-day-wedding-ceremonies.jpg,1,0,1,0,1,0,0,1,1,0,False
5528,3308,this is the domestic breed of biological species,http://l7.alamy.com/zooms/9ba474a68770472ab904eab4d592cc02/this-is-the-domestic-breed-of-the-muscovy-duck-f4m873.jpg,0,0,0,1,0,0,0,0,0,0,False
5529,4203,"vector seamless repeating pattern of geometric elements in the form of diamonds and small squares , colorful geometric background",https://thumb10.shutterstock.com/display_pic_with_logo/481072/323624747/stock-vector-vector-seamless-repeating-pattern-of-geometric-elements-in-the-form-of-diamonds-and-small-squares-323624747.jpg,1,0,0,0,1,0,0,0,0,1,False
5530,3378,actor attends the los angeles premiere,https://media.gettyimages.com/photos/actor-adrian-sparks-attends-the-los-angeles-premiere-of-papa-in-cuba-picture-id524343212?s=612x612,1,0,1,0,1,0,0,0,1,0,False
5531,6820,close up of the fruits on a tree,https://c1.staticflickr.com/8/7606/27647696433_64c6758984_o.jpg,1,0,0,0,1,0,0,0,0,1,False
5532,1571,"most common mistakes people make while fasting - chopping board with fresh vegetables , garlic , chili , and person slicing vegetables in the background",https://db4ydicuvfodx.cloudfront.net/wp-content/uploads/2017/05/Healthy-Fasting-6.jpg,1,0,0,1,0,0,0,0,0,0,False
5533,7397,a view of the gardens,https://c1.staticflickr.com/9/8856/28894552442_f6c6d884fb_o.jpg,1,0,0,0,1,0,0,0,1,1,False
5534,7197,english civil parish in the snow,https://c1.staticflickr.com/6/5691/30294820734_119f6dd831_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5535,2218,vector of background with a band with gold ornamentation,https://comps.canstockphoto.com/background-with-a-band-with-gold-eps-vector_csp17958480.jpg,1,0,0,0,0,0,0,0,0,0,False
5536,5752,storm clouds over a farm,https://c1.staticflickr.com/9/8620/27973832210_93f6335666_o.jpg,1,0,0,0,0,0,0,0,0,0,False
5537,3398,red autumn foliage trembles against a perfect blue sky along the trail .,http://richardbarron.net/traveller/wp-content/uploads/2006/11/bearcanyontrail11.jpg,1,0,0,0,1,0,0,0,1,1,False
5538,6809,a close up of the flowers,https://c1.staticflickr.com/1/601/32675029745_6f1163bb24_o.jpg,1,0,0,0,1,0,0,0,0,1,False
5539,3393,i made this cake for a friend 's wedding .,https://s-media-cache-ak0.pinimg.com/736x/5d/6e/37/5d6e3707ef7e2773cd57002045eb0352.jpg,0,0,0,1,0,0,0,0,0,0,False
5540,1684,couple findsalone time in the venue .,https://i.pinimg.com/736x/e8/f8/c4/e8f8c44a0e514c2c57af269d1bd907b4.jpg,1,0,0,1,0,0,0,0,0,0,False
5541,3798,all you need to know about tea,https://crazyteamakerblog.files.wordpress.com/2017/05/white_tea.jpg?w=700&h=430&crop=1,0,0,0,1,0,0,0,0,0,0,False
5542,4725,a view of the lake in the winter,https://c1.staticflickr.com/9/8146/29249197081_016ec26cb9_o.jpg,1,0,0,0,1,0,0,1,0,1,False
5543,1013,lone sad dog lying on the street .,https://st2.depositphotos.com/1782721/11809/i/950/depositphotos_118098112-stock-photo-lone-sad-dog-lying-on.jpg,0,1,0,0,0,0,0,0,0,0,False
5544,6801,a group of people at the event,https://c1.staticflickr.com/8/7284/26640517510_2707fbc4ef_o.jpg,1,0,0,0,1,0,1,0,1,0,text?
5545,1631,german city a pedestrian bridge covered in graffiti,http://l7.alamy.com/zooms/b0f88e056208427c8bee1ce74a8f311e/germany-berlin-a-pedestrian-bridge-covered-in-graffiti-amak74.jpg,1,0,0,0,0,0,0,0,0,0,False
5546,7720,a tree in the sky,https://c1.staticflickr.com/3/2616/32732206412_6d1edc2c61_o.jpg,1,0,0,0,0,0,0,0,0,0,False
5547,1515,inside a temple responsible alternatives,https://i.pinimg.com/736x/33/77/85/337785d396f7225143eb881a1aa73d6e.jpg,1,0,0,0,0,0,0,0,0,0,False
5548,1833,"the winning team , in their moment of triumph",https://www.99.co/blog/singapore/wp-content/uploads/2017/08/IMG_6655_01-1.jpg,1,0,0,1,0,0,0,0,0,0,False
5549,5798,tourist attraction which includes a garden as well as a small group of people,https://c1.staticflickr.com/8/7105/27487731495_09ce3b6989_o.jpg,0,0,0,1,0,0,0,0,0,0,False
5550,6109,a cyclist rides past a bicycle .,https://c1.staticflickr.com/8/7072/26546098190_d335244dea_o.jpg,0,0,0,0,0,1,0,0,0,0,irrelevant
5551,7646,the sun sets over bodies of water .,https://c1.staticflickr.com/6/5204/29554662720_4f3dca5170_o.jpg,1,0,0,0,1,0,0,1,0,0,False
5552,1802,police car with flashing light on the night city street .,https://ak0.picdn.net/shutterstock/videos/32689480/thumb/1.jpg,1,0,0,0,0,0,0,0,0,0,False
5553,2462,organisation plays a performance for their,http://l7.alamy.com/zooms/0692ac0de23a4266aefc1fdf4b6bab70/the-pacific-fleet-band-plays-a-performance-at-the-eastern-visayas-hfcnb9.jpg,1,0,1,0,0,0,1,0,0,0,caption partially completed
5554,3126,specs appeal ? actor fashioned a white shirt and grey suit jacket as he donned circular glasses,http://i.dailymail.co.uk/i/pix/2013/06/05/article-0-1A266D1E000005DC-764_634x749.jpg,1,0,0,1,0,0,0,0,0,0,False
5555,3851,the many bags of person and celebrity,https://www.purseblog.com/images/2014/07/The-Many-Bags-of-Petra-and-Tamara-Ecclestone-12.jpg,0,0,0,1,0,0,0,0,0,0,False
5556,65,paths are clearly marked with signs like this .,https://seekingfelicity.files.wordpress.com/2014/06/p1130733.jpg,1,0,0,0,0,0,0,0,0,0,False
5557,7629,western christian holiday to all !,https://c1.staticflickr.com/6/5731/31022503965_2ebce589d1_o.jpg,0,0,0,1,0,0,0,0,0,0,False
5558,1200,the paraglider takes off on the winch in the field .,https://ak3.picdn.net/shutterstock/videos/26769763/thumb/1.jpg,0,0,1,1,0,0,0,0,0,0,False
5559,3980,comedian attends the premiere after party,https://media.gettyimages.com/photos/actress-crista-flanagan-attends-the-premiere-of-magnets-best-night-picture-id465857911?s=612x612,1,0,1,0,1,0,0,0,1,0,False
5560,4847,a view of the building,https://c1.staticflickr.com/8/7722/26987093733_8c5bcbf121_o.jpg,1,0,0,0,1,0,0,0,0,1,False
5561,4313,a close up of water drops on a spider web,http://l7.alamy.com/zooms/de496a2971c0455eb75cac771bb4c6be/a-close-up-of-water-drops-on-a-spider-web-jawe9h.jpg,1,0,0,0,1,0,0,0,0,1,False
5562,1729,autumnal fashion girl with umbrella on a dirty background .,"https://thumb1.shutterstock.com/display_pic_with_logo/524620/524620,1316878333,8/stock-vector-autumnal-fashion-girl-with-umbrella-on-a-dirty-background-vector-illustrator-place-for-your-text-85318597.jpg",1,0,0,0,0,0,0,0,0,0,False
5563,6415,view of the camera on a tripod,https://c1.staticflickr.com/6/5477/30684462326_bdff413a9f_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5564,3298,the poster that will be spread to encourage drivers to exercise caution .,"http://a4.static.dailyvoice.com/image/upload/c_fill,dpr_auto,f_auto,q_auto,w_640/unnamed-4_qbmru6",0,0,0,0,0,0,1,0,0,0,text
5565,3335,politician meets with religious leader,https://s3.amazonaws.com/s3.timetoast.com/public/uploads/photos/8225271/Dalai_Lama.jpg?1478395334,1,0,1,0,0,0,0,0,0,0,False
5566,3245,ice cubes fall in a glass of cola in slow motion - refreshing soda,https://ak4.picdn.net/shutterstock/videos/31433134/thumb/1.jpg,0,0,0,1,0,0,0,0,0,0,False
5567,7573,business man in virtual reality glasses,https://c1.staticflickr.com/8/7305/27776889242_62d2a28db3_o.jpg,1,0,0,0,0,0,1,0,0,0,text but relevant? 
5568,2773,folk rock artist and actor at the premiere,http://photos.laineygossip.com/articles/ryan-emma-la-la-07dec16-24.jpg,1,0,0,0,1,0,0,1,1,0,False
5569,3663,"cricket player celebrates dismissing last batsman , to seal a famous victory that saw his side through to the quarterfinals of the cricket world cup .",http://cdn.cnn.com/cnnnext/dam/assets/150309122823-eng-v-bang-gal-2-super-169.jpg,1,0,1,1,0,0,0,0,0,0,False
5570,4692,view of the lake at sunset,https://c1.staticflickr.com/1/697/31470574700_c0fe2f01de_o.jpg,1,0,0,0,1,0,0,1,0,1,False
5571,1735,white - tailed eagle with a catch,https://drscdn.500px.org/photo/106135827/m%3D900_s%3D1_k%3D1_a%3D1/v2?webp=true&v=10&sig=6bad24f7eec36d4b943b84bae85ddf0d46438ab1d050fcd1f1fc4902be8af279,1,0,0,0,0,0,0,0,0,0,False
5572,5813,a street in the old town,https://c1.staticflickr.com/8/7518/27667333881_0687b2270b_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5573,6200,the sign on the road,https://c1.staticflickr.com/9/8764/28822447646_831cc958ab_o.jpg,1,0,0,0,0,0,1,0,0,0,text but relevant
5574,7535,this is my first book .,https://c1.staticflickr.com/8/7130/27358052981_aeac39cbb4_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5575,4756,view of the rock from the top of the mountain,https://c1.staticflickr.com/2/1608/26142218393_4d0d1a3294_o.jpg,1,0,0,0,1,0,0,0,0,1,False
5576,4597,soldiers march during a change of command ceremony,https://c1.staticflickr.com/9/8867/28857533061_e9b59505a7_o.jpg,1,0,1,0,1,0,0,1,0,0,False
5577,84,sunny woodland morning along river .,http://www.hollowtop.com/journals/Tongue_River_Photos/Sunny_Morning.jpg,1,0,0,0,0,0,1,0,0,0,half true? but where is the river
5578,1621,images of the old bridge,http://c8.alamy.com/comp/K23B3B/two-images-of-the-old-bridge-in-albi-france-K23B3B.jpg,1,0,0,0,0,0,0,0,0,0,False
5579,5537,the hills are alive with the sound of music,https://c1.staticflickr.com/8/7298/27204451670_6ed6ea3468_o.jpg,0,0,0,1,0,0,0,0,0,0,False
5580,2321,person arrives at the premiere of work of fiction held,https://media.gettyimages.com/photos/actress-angela-moreno-arrives-at-the-premiere-of-marvels-avengers-age-picture-id529881778?s=612x612,1,0,0,0,1,0,0,0,0,0,False
5581,4020,chocolate cupcake with colorful sprinkles on a purple paper background,http://l7.alamy.com/zooms/43da79d9beaa49d8862fe0c8eadfe7f1/chocolate-cupcake-with-colorful-sprinkles-on-a-purple-paper-background-g7bpp4.jpg,1,0,0,0,1,0,0,0,0,1,False
5582,5642,a bus arrives at the station,https://c1.staticflickr.com/6/5322/31016672142_a3a5800a73_o.jpg,1,0,1,0,1,0,0,0,1,0,False
5583,577,little boy and his sister with father playing together on the tropical beach .,https://thumb1.shutterstock.com/display_pic_with_logo/530923/294380024/stock-photo-little-boy-and-his-sister-with-father-playing-together-on-the-tropical-beach-294380024.jpg,1,0,1,0,0,0,0,0,0,0,False
5584,5568,a crowd of people waiting to cross the street,https://c1.staticflickr.com/1/627/31584610003_29f09d5c18_o.jpg,0,0,0,0,0,0,1,0,0,0,text
5585,2445,man plays on guitar at the roof,http://l7.alamy.com/zooms/6f7d11780ef5440e81b9f5b165d0bd59/man-plays-on-guitar-at-the-roof-gr60df.jpg,1,0,1,0,1,0,0,0,1,0,False
5586,7207,night view of the city,https://c1.staticflickr.com/8/7332/27172904504_3ed940e871_o.jpg,1,0,0,0,1,0,0,1,1,0,False
5587,3803,when is this kind of treatment toward girls & women going to stop ?,http://cdn.skim.gs/images/uls4tn0gh0ckd6uyujy1/chloe-grace-moretz-sexism,0,0,0,1,0,0,0,0,0,0,False
5588,5889,digital art selected for the #,https://c1.staticflickr.com/9/8273/30417209805_238088022c_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5589,1506,puppy playing at home on a hardwood floor .,https://image.shutterstock.com/z/stock-photo-beagle-puppy-playing-at-home-on-a-hardwood-floor-place-for-text-477943009.jpg,1,0,0,0,0,0,0,0,0,0,False
5590,6401,a path in the autumn,https://c1.staticflickr.com/6/5648/30533250415_dc547a0b7f_o.jpg,1,0,0,0,1,0,0,1,1,0,False
5591,6467,a stained glass window in the church,https://c1.staticflickr.com/9/8610/30522027106_98df8b0afa_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5592,1948,"date night : the singer posed on the red carpet with her husband , who dressed in all black with layers of necklaces",http://i.dailymail.co.uk/i/pix/2016/04/07/07/32EB39CC00000578-3527581-Date_night_The_singer_posed_on_the_red_carpet_with_her_husband_S-m-255_1460009525520.jpg,1,0,0,1,0,0,0,0,0,0,False
5593,4836,a crane in front of the building,https://c1.staticflickr.com/6/5582/30903236166_f68f0ece0d_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5594,2554,the players celebrate promotion after the match .,https://media.gettyimages.com/photos/the-players-of-hannover-celebrate-promotion-after-the-second-match-picture-id682980764?k=6&m=682980764&s=612x612&w=0&h=HTHc7bbBdZrUC1oERyZCYhe7W_bJVK3ibnOxlSqcD5o=,1,0,1,0,1,0,0,1,1,0,False
5595,433,the hand - painted movie poster for 1939 's epic film starring actor as film character,https://i.pinimg.com/736x/aa/5e/20/aa5e2077987456170317b3053d719805--wind-movie-vivien-leigh.jpg,0,0,0,0,1,0,0,0,0,0,False
5596,3548,a forensic scientist works during a media open day .,http://media.gettyimages.com/photos/forensic-scientist-works-during-a-media-open-day-at-the-uk-sport-drug-picture-id81887831,0,0,0,0,0,0,1,0,0,0,text
5597,7051,a city in the snow,https://c1.staticflickr.com/1/591/31268899773_4ef66cced9_o.jpg,1,0,0,0,1,0,1,0,1,0,text but relevant
5598,5673,a city in the clouds,https://c1.staticflickr.com/1/579/30911653024_132462bf14_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5599,3789,portrait of woman in style .,https://image.shutterstock.com/z/stock-photo-portrait-of-woman-in-cleopatra-style-beautiful-asian-woman-has-hairstyle-with-decorative-pigtails-193614626.jpg,0,0,0,0,0,0,1,0,0,0,text
5600,5417,image may contain person on stage playing a musical instrument and indoor,https://c1.staticflickr.com/8/7572/27494537663_6ecb8aeec8_o.jpg,1,0,1,0,1,0,0,0,1,1,False
5601,2737,baseball player bats against sports team,https://media.gettyimages.com/photos/danny-valencia-of-the-seattle-mariners-bats-against-the-kansas-city-picture-id830730380?s=612x612,1,0,1,0,1,0,0,0,1,0,False
5602,4064,race car of the 1930 's front view showing logo and grill,http://l7.alamy.com/zooms/085ae747a9cb43f7a553ce5497423b25/bugatti-race-car-of-the-1930s-front-view-showing-logo-and-grill-etkcn3.jpg,0,0,0,0,0,0,1,0,0,0,text
5603,7148,digital art selected for the #,https://c1.staticflickr.com/3/2799/32918106266_e38e87b330_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5604,459,comedian at the premiere of horror film .,https://images.fandango.com/ImageRenderer/400/0/redesign/static/img/default_poster.png/0/images/masterrepository/fandango/99841/hannibalrisingse10.jpg.jpg,1,0,0,0,0,0,0,0,0,0,False
5605,1098,the light - colour interior with the furniture of take me home,http://img.archiexpo.com/images_ae/projects/images-om/35716-10432099.jpg,0,0,0,1,0,0,0,0,0,0,False
5606,1770,a colorful bridal party at a destination wedding,https://img1.coastalliving.timeinc.net/sites/default/files/styles/4_3_horizontal_-_1200x900/public/image/2017/02/main/tulum-wedding-beach-bridal-party-bridesmaids-dresses.jpg?itok=BWIQr_HC,1,0,0,0,0,0,0,0,0,0,False
5607,7160,a view of the city,https://c1.staticflickr.com/6/5786/31440217235_6bac731a29_o.jpg,1,0,0,0,1,0,0,0,1,1,False
5608,4880,pink flower in the garden,https://c1.staticflickr.com/9/8133/29302404250_86ec0dc064_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5609,1678,"artist , film director and actor attend the after party .",https://media.gettyimages.com/photos/penn-badgley-director-baz-luhrmann-and-blake-lively-attend-the-new-picture-id83812406,1,0,0,0,0,0,0,0,0,0,False
5610,3740,actor wore a white fringed gown to the premiere .,https://media1.popsugar-assets.com/files/thumbor/q59ICB9j-gySvkvIDANam4GJ1iA/fit-in/1024x1024/filters:format_auto-!!-:strip_icc-!!-/2013/05/15/790/n/1668379/7fa6a498cf7ac511_114137576_10/i/Uma-Thurman-wore-white-fringed-Versace-gown-2011-Cannes.jpg,1,0,1,0,1,0,0,0,1,0,False
5611,6750,hard rock artist performs on stage during festival,https://c1.staticflickr.com/9/8665/28204369233_38c7673439_o.jpg,1,0,1,0,1,0,0,1,1,0,False
5612,2327,"play holding a crown aloft with dramatist looking over his shoulder , part of the statue",http://l7.alamy.com/zooms/ec6e36a8328c49c0bb28677e81c23179/hamlet-holding-a-crown-aloft-with-william-shakespeare-looking-over-dmnr26.jpg,1,0,0,0,0,0,0,0,0,0,False
5613,2444,"senior photo against a brick background , natural , free - flowing hair !",https://i.pinimg.com/736x/b5/b9/a1/b5b9a130ba42ef2f1591b1b529d24014--high-school-seniors-senior-photos.jpg,0,1,0,1,1,0,0,0,0,1,False
5614,3273,young woman behind the steering wheel of a car,http://l7.alamy.com/zooms/db161489bf6849cf91edf44feeff60e6/young-woman-behind-the-steering-wheel-of-a-car-h6y3ga.jpg,1,0,0,0,0,0,0,0,0,0,False
5615,1156,"a graphical composition of a flock of storks , silhouetted against the sky",http://l7.alamy.com/zooms/12f809031ede4167b4dd6650d68b7e4c/a-graphical-composition-of-a-flock-of-storks-silhouetted-against-the-ehbj80.jpg,1,0,0,0,0,0,0,0,0,0,False
5616,6691,person working in the garden,https://c1.staticflickr.com/8/7082/27701540920_15ae91003a_o.jpg,1,0,1,0,1,0,0,0,1,0,False
5617,6319,ski area in the winter,https://c1.staticflickr.com/3/2870/32826641720_02ff09a87b_o.jpg,1,0,0,0,1,0,0,1,1,0,False
5618,871,a group of ethnicity paddle their canoe,http://l7.alamy.com/zooms/c5711a889de24ab3ab48f0ba401d593e/a-group-of-hawaiians-paddle-their-canoe-in-the-pacific-a62cnc.jpg,0,0,1,1,0,0,0,0,0,0,False
5619,3603,doctors give oxygen to the patient,https://media.istockphoto.com/photos/doctors-give-oxygen-to-the-patient-picture-id849583328?k=6&m=849583328&s=612x612&w=0&h=nVUpRUPu9JRxmjzNLa5OA1MAilMZfQXY_Ksrz2AV-kQ=,1,0,1,0,0,0,0,0,0,0,False
5620,7353,a city in the rain,https://c1.staticflickr.com/3/2055/32767359232_123728bba6_o.jpg,1,0,0,0,1,0,0,1,1,0,False
5621,6099,a painting by painting artist .,https://c1.staticflickr.com/8/7611/27929754616_8d5da7ced8_o.jpg,1,0,0,0,0,0,0,0,0,0,False
5622,652,informational signs on the tour,https://inthekauffmangarden.files.wordpress.com/2015/06/img_2910.jpg?w=584,1,0,0,1,0,0,0,0,0,0,False
5623,412,reproduction of painting near the house from the collection,http://l7.alamy.com/zooms/e49cd45a2069430591c5485f6afa585a/reproduction-of-henry-cross-1856-1910-painting-near-the-house-from-b9f41m.jpg,0,0,0,1,0,0,0,0,0,0,False
5624,2506,a night view into filming location,http://l7.alamy.com/zooms/f0e2d380a5f343a69ae32b22aeb5ca71/a-night-view-of-margaret-hunt-bridge-into-dallas-fe2k95.jpg,1,0,0,0,1,0,0,1,1,1,False
5625,1152,vector card with a romantic theme .,https://thumb7.shutterstock.com/display_pic_with_logo/3442163/404167609/stock-vector-vector-card-with-a-romantic-theme-spring-love-birds-sitting-on-a-tree-404167609.jpg,1,1,0,0,0,0,0,0,0,0,False
5626,7376,person standing in front of the aircraft .,https://c1.staticflickr.com/9/8507/29378965205_ca698f58f1_o.jpg,1,0,1,0,0,0,0,0,0,0,False
5627,1443,american football player and # reacts after a field goal against sports team in the first half for a touchdown .,https://media.gettyimages.com/photos/stephen-gostkowski-and-zoltan-mesko-of-the-new-england-patriots-a-picture-id154061746,0,0,0,1,0,0,0,0,0,0,False
5628,2456,"next stop : favourite , who was dressed down during her outing , has already starred in films , including comedy film and comedy",http://i.dailymail.co.uk/i/pix/2015/04/06/16/27525EDE00000578-3027638-image-a-6_1428334728342.jpg,0,0,0,1,0,0,0,0,0,0,False
5629,6250,the sun sets over bodies of water,https://c1.staticflickr.com/6/5204/29554662720_4f3dca5170_o.jpg,1,0,0,0,0,0,0,0,0,0,False
5630,4691,property image # house in the mountains with farm animals,https://c1.staticflickr.com/6/5492/31016266386_a385759b03_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5631,7702,the art of painting artist,https://c1.staticflickr.com/8/7633/26720231470_581373f88b_o.jpg,1,0,0,1,0,0,0,0,0,0,False
5632,5965,the church of religious leader,https://c1.staticflickr.com/6/5629/30968234902_fd167fe568_o.jpg,1,0,0,1,0,0,0,0,0,0,False
5633,7498,automobile model parked in the street,https://c1.staticflickr.com/9/8433/29331325126_b63553dc32_o.jpg,1,0,0,0,0,0,0,0,0,0,False
5634,2882,a fresh and summery living room in aqua and coral,https://livinator.com/wp-content/uploads/2015/06/pinterest28.jpg,1,1,0,0,1,0,0,0,1,0,False
5635,7735,a street in the city,https://c1.staticflickr.com/9/8683/28222500265_6b4c3f58eb_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5636,7248,photo of the building as seen from the street,https://c1.staticflickr.com/1/710/32207840331_6590c0fab0_o.jpg,1,0,0,1,1,0,0,0,1,1,False
5637,3232,vector illustration of a sad girl smoking at the table .,https://thumb9.shutterstock.com/display_pic_with_logo/1244188/113229322/stock-vector-vector-illustration-of-a-sad-girl-smoking-at-the-table-illustration-isolated-on-white-background-113229322.jpg,1,0,0,0,1,0,0,0,0,1,False
5638,2430,christmas decorations displayed for sale,http://l7.alamy.com/zooms/6f7d9ef8d65649e4ba8cbbf76740dc3e/christmas-decorations-displayed-for-sale-at-a-christmas-market-e8ged3.jpg,1,0,0,0,0,0,0,0,0,0,False
5639,7234,the ramp of the boat launch,https://c1.staticflickr.com/9/8041/29091082574_6dc80bbf4f_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5640,497,the cottage looks out at this view !,https://webpics.classic.co.uk/webpic/3849/38490001.jpg?w=800&h=536&mode=crop&v=1&scale=both,0,0,0,1,0,0,0,0,0,0,False
5641,4511,golfer after playing his shot from the first fairway during the second round .,https://media.gettyimages.com/photos/tiger-woods-after-playing-his-shot-from-the-first-fairway-during-the-picture-id57284965,1,0,0,0,1,0,0,1,0,0,False
5642,3405,person seen outside person show .,https://media.gettyimages.com/photos/ms-j-seen-outside-the-duckie-brown-show-on-february-7-2013-in-new-picture-id160944549?k=6&m=160944549&s=612x612&w=0&h=aX0z1ebAduFMhKMbw4Awdli7PXm-9INfmr-igizFk1Y=,1,0,0,0,1,0,0,0,1,0,False
5643,6720,passengers on the tarmac at the airport,https://c1.staticflickr.com/8/7515/28034811500_b1720b49f7_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5644,4320,actor attends premiere during festival .,https://media.gettyimages.com/photos/actor-sienna-miller-attends-highrise-new-york-premiere-during-the-picture-id522755962,1,0,1,0,1,0,0,0,1,0,False
5645,3021,actor in a tight grey dress,http://www.gotceleb.com/wp-content/uploads/photos/alicia-arden/in-a-tight-grey-dress-out-in-los-angeles/Alicia-Arden-in-a-tight-grey-dress--25-662x993.jpg,1,0,0,0,0,0,1,0,0,0,I guess true? I can't determine if its an actor but I'm assuming
5646,3280,elephant seal displays it 's teeth in a show of strength,https://media.istockphoto.com/photos/elephant-seal-displays-its-teeth-in-a-show-of-strength-picture-id689555222?k=6&m=689555222&s=612x612&w=0&h=DqJV4KlSLP1uBiCQ4cJHtuEor4NRcV7Gir3zPiy_zOI=,1,0,1,1,0,0,0,0,0,0,False
5647,5588,snow on the roof of my house,https://c1.staticflickr.com/9/8719/28364020820_bc2f00dbd6_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5648,2160,vintage illustration of a scary skull with to be or not to be words isolated on white .,https://us.123rf.com/450wm/agor2012/agor20121706/agor2012170600042/80354302-vintage-illustration-of-a-scary-skull-with-to-be-or-not-to-be-words-isolated-on-white-.jpg?ver=6,1,0,0,0,0,0,0,0,0,0,False
